,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_113,-9.513965e-35,2.2616142e-34,-2.7509484e-34,2.3680306e-34,2.960791e-34,-2.127038e-34,-3.1671432e-34,-2.33721e-34,4.9729266e-35,-3.474354e-34,-1.3628176e-34,-5.123706e-34,5.005239e-34,2.4657137e-34,2.720102e-35,-4.2674247e-34,-4.980168e-34,-5.818177e-34,-4.561739e-34,-2.3523396e-34,-3.8380657e-34,-6.652366e-35,-5.4139863e-34,-4.7016835e-34,-4.3007183e-34,3.5505614e-34,2.5538648e-34,1.2820327e-35,4.512901e-34,-7.7840134e-35,1.7692453e-34,4.196767e-34,1.2721638e-34,-3.5522053e-34,4.3581993e-35,-2.1145072e-34,-1.0704148e-34,-1.878806e-34,-1.7741406e-34,-3.002433e-35,-5.2939086e-34,-3.507732e-34,-3.3902325e-34,-4.236446e-35,4.8626133e-34,-1.7594724e-34,-2.6485403e-34,1.3125661e-34,-3.968276e-35,-2.4531534e-34,9.5965694e-35,-5.840458e-35,2.5379396e-34,-1.7592834e-34,1.7446081e-35,3.6037966e-34,2.6173642e-34,-3.7020312e-35,-3.6638644e-34,-2.0068687e-34,-3.2172752e-35,3.996184e-34,3.8391072e-34,4.291732e-34,3.5612388e-35,-5.0299973e-34,2.6259878e-34,-1.5892238e-34,-3.5248734e-34,2.4277953e-34,3.4924598e-34,-4.0723675e-34,7.804992e-35,4.5949197e-34,9.172355e-35,-3.514887e-34,3.053286e-34,-5.8509497e-34,3.0470797e-34,-8.292626e-35,2.1332258e-34,-4.560618e-34,3.3040331e-34,1.1963119e-34,3.7549062e-34,4.102484e-34,-5.530923e-34,-4.7803756e-35,5.700801e-34,-2.6202917e-34,-3.166808e-34,2.7682029e-34,2.6920933e-35,3.8436835e-34,1.2297436e-34,-3.4363107e-34,2.5815426e-34,2.322471e-34,-5.515353e-36,2.7994497e-34,-1.0472436e-34,3.8360118e-34,4.6342395e-34,-2.8881848e-34,-4.763338e-34,-4.0279453e-34,2.1097488e-34,2.3684377e-34,2.6969293e-34,9.5626465e-36,-2.1343713e-34,5.625762e-34,5.767228e-34,2.5981844e-34,-4.3492993e-34,4.004697e-34,1.7531116e-34,3.6282124e-34,-3.441881e-34,4.393763e-34,-9.056934e-35,5.5296264e-34,-3.2958135e-35,7.850817e-35,-3.4251026e-34,1.588855e-34
neuron_114,-4.4790826e-34,-4.094472e-34,-5.667603e-34,2.4913253e-34,-4.271974e-34,1.8541758e-34,-2.922636e-34,4.3254418e-34,9.92851e-35,-8.7508563e-35,4.956345e-34,1.7306903e-34,-4.9248566e-34,1.714475e-34,-1.4041859e-34,-6.484678e-35,1.2252646e-35,-3.6800056e-34,-1.4199632e-34,-1.0087491e-34,-4.9690093e-34,-5.2099425e-34,4.9526986e-35,3.2293397e-34,-3.8441439e-34,2.2852634e-34,-2.9169897e-34,-3.7876219e-34,-5.3179284e-35,5.6284433e-34,-5.9235066e-34,9.191892e-35,4.1776323e-35,-3.916175e-34,-4.5831946e-34,4.653973e-34,-3.25826e-34,-3.9698033e-34,1.8364344e-36,3.6762736e-34,4.027847e-34,-7.717666e-36,-5.5957788e-34,6.8336744e-35,1.2961464e-34,-3.182101e-34,-3.2689123e-35,-5.2210854e-34,1.0827823e-34,-3.920675e-34,2.288794e-34,5.286693e-34,1.4728864e-34,1.5395679e-34,-4.108671e-34,-1.628644e-34,4.0256723e-34,-7.356822e-35,2.5101038e-34,5.1841445e-34,5.709514e-35,1.2813967e-34,2.5000497e-34,9.248059e-35,-5.524516e-34,2.6115738e-34,5.2818483e-34,-2.4330283e-34,3.3324939e-34,-5.589153e-34,1.5449564e-34,1.3082547e-34,4.740497e-34,-3.4797415e-34,3.2036785e-34,-2.5812788e-34,-4.0987647e-34,-3.6404043e-34,-2.1966635e-34,-2.3622197e-34,2.865172e-34,5.7546606e-34,-1.0395563e-34,-4.2962776e-34,-3.2732118e-34,1.5328527e-35,-2.8864011e-34,2.0989854e-34,-3.593925e-34,-1.5836974e-34,2.285099e-34,-1.0589184e-35,3.7745225e-34,-3.3389035e-34,1.1973232e-34,3.3784883e-34,9.190061e-35,-1.8290256e-34,-2.8949705e-37,-2.8212562e-34,-3.9144623e-34,5.6171e-34,-1.5220967e-34,-1.933156e-34,1.0184779e-34,-3.8743123e-35,-1.6701759e-34,-4.412616e-34,1.7061026e-35,-2.3878657e-34,1.1128478e-34,4.814008e-34,-1.3926336e-35,-4.515217e-34,3.0458808e-34,-2.38897e-34,-2.841126e-34,5.0218124e-34,4.3794397e-34,-3.0923578e-34,-2.717284e-34,-2.2551806e-34,2.6823863e-35,4.5907893e-35,-1.6685313e-34,-1.2791027e-34
neuron_115,4.524194e-34,4.311956e-34,3.2906862e-35,2.4542706e-34,4.8290157e-34,-3.673411e-34,-3.3780604e-34,9.2295735e-36,2.0354227e-34,7.745493e-35,4.6566906e-34,4.4510397e-34,-3.3273922e-34,1.5850724e-34,3.9912115e-34,3.7721453e-35,-2.4125759e-34,2.3271083e-34,4.933855e-34,1.1216316e-34,4.232864e-34,-1.4017573e-34,1.4480961e-34,-5.4691987e-34,-3.7784797e-34,-2.5982686e-34,1.1992048e-34,6.2894665e-35,6.253081e-35,1.0692737e-34,7.5387897e-35,2.701906e-35,-5.4159123e-35,-1.4524691e-34,5.907657e-34,1.1379887e-34,4.166433e-34,-3.3780402e-35,-1.4021475e-34,2.8496554e-34,3.2915467e-34,2.1416704e-35,4.136648e-34,-2.1589832e-34,5.065798e-34,-3.730565e-34,-4.2311506e-35,2.9969033e-34,-5.7879643e-35,-5.220533e-34,-1.2491809e-34,9.475715e-35,3.8190636e-34,1.2571526e-34,2.5724987e-34,2.2600394e-34,-3.4485101e-34,-5.664387e-34,2.5427577e-34,2.2215535e-34,-1.3555893e-34,1.5074218e-34,-1.1146401e-34,-4.8870076e-34,5.8613197e-34,1.909282e-34,9.270892e-35,-3.9148636e-34,-2.191258e-34,-2.5135288e-34,2.7857012e-34,2.4120226e-34,-4.272739e-34,3.97865e-34,-4.8533958e-34,-4.573935e-34,-3.9029324e-34,1.9489476e-34,-4.982332e-34,-2.6958448e-34,2.6584246e-34,4.7604335e-34,3.285458e-34,-1.8322265e-34,-1.5552846e-34,-5.736427e-34,2.71584e-34,3.2822006e-35,-5.0009525e-34,1.2912585e-34,-5.76962e-35,2.6154538e-34,-5.5094773e-34,6.449561e-36,1.970977e-34,3.481704e-34,-4.614436e-34,4.3586334e-34,-5.6255633e-34,-4.9720766e-34,-3.4481308e-34,2.4798982e-34,2.6928032e-34,3.2650182e-34,1.2300616e-34,4.421778e-35,1.5323643e-34,2.3530972e-34,2.516603e-34,-6.1120747e-35,3.516078e-34,7.7367457e-35,-4.5120763e-34,4.3122074e-34,-7.7219234e-35,1.9003189e-34,6.6870935e-36,-5.784006e-34,-4.783968e-35,-1.630941e-35,4.7810514e-34,1.3528784e-34,-2.7104638e-35,7.346243e-35,5.430164e-34,-7.6790844e-35
neuron_116,2.9805337e-34,2.16255e-34,4.980093e-34,-2.4997966e-34,-1.2791374e-34,3.9039444e-34,-2.8718358e-34,-5.5939526e-34,1.387093e-34,3.5451798e-34,5.4132745e-34,-1.9136405e-35,4.115831e-34,-3.613543e-35,3.8495736e-34,4.9701026e-35,2.667503e-34,5.072815e-34,1.6675972e-35,-5.390299e-34,-5.2012016e-34,-2.1725817e-34,-3.738469e-34,-2.002646e-34,-7.296716e-35,1.988243e-34,-3.3296612e-34,9.809196e-35,-5.7867585e-34,-5.1890545e-35,1.1991677e-34,-1.178597e-34,-4.5020814e-35,-2.0243416e-34,8.792996e-36,3.2793666e-34,-2.414685e-34,4.0267964e-34,-5.875501e-34,-2.859678e-34,-3.141312e-34,7.2302867e-35,-2.1599842e-34,1.7663909e-34,4.5076967e-34,-3.7019844e-34,-3.4669913e-34,-5.1394633e-34,-3.7091553e-34,5.846786e-34,-4.470126e-34,-3.1871155e-34,1.0019868e-34,1.2039266e-34,-4.2070024e-34,-1.2644967e-34,-4.1106418e-34,-3.108469e-34,-4.3809664e-34,-2.4205674e-34,-1.9836467e-36,-2.8409678e-34,1.4807428e-34,-4.685525e-35,-1.0751301e-34,1.6204695e-34,4.51559e-34,3.9576957e-34,-9.3897306e-35,3.9192428e-35,4.5178803e-34,3.2611813e-34,2.622566e-34,-5.1647805e-34,-8.905022e-35,-4.9796227e-34,5.8411334e-34,4.126683e-35,-1.7912697e-35,5.9384505e-36,-4.866767e-34,-4.3967015e-34,-5.7653278e-34,-4.170944e-34,4.9544295e-34,3.2755488e-34,-4.8786368e-34,2.1483574e-34,-1.4811201e-34,-3.967239e-34,3.3344e-34,-4.088461e-34,-5.610693e-35,4.962542e-35,-7.8358545e-35,-2.9987042e-34,-3.8477016e-34,1.8512475e-35,-3.6341914e-34,-5.2786602e-34,-4.932277e-34,-1.0974705e-34,2.412158e-35,8.354358e-35,3.8812794e-34,9.317262e-35,4.813506e-34,-1.0650162e-34,-1.2578777e-35,-2.562911e-34,-2.978754e-34,-9.4678126e-35,1.4964502e-35,7.112145e-35,-3.0534265e-34,4.0608784e-35,4.9959864e-34,3.6985088e-34,5.128682e-34,1.1477621e-34,-4.0153785e-34,-4.9232775e-34,-2.3586804e-34,-5.7522963e-34,-1.1996714e-34,-5.439241e-34
neuron_117,-5.76557e-34,-5.723441e-34,4.5955915e-34,1.9114748e-34,5.717987e-34,9.2045455e-35,1.2512179e-35,-2.3140965e-34,-1.3955484e-34,4.274304e-34,2.0438366e-34,-1.9298206e-34,1.0581689e-34,-5.495818e-34,-7.580458e-36,1.6710486e-34,5.570578e-35,2.4312628e-34,-5.7919913e-34,1.43905e-34,-5.030178e-34,2.0095866e-34,-5.4115673e-35,3.1482237e-34,2.6133747e-34,-1.2244778e-34,-3.2141889e-34,3.3197914e-34,5.1719286e-34,3.7686418e-35,-5.650987e-35,-1.4964663e-35,1.2438072e-34,-2.944106e-34,-5.5359025e-34,-7.3802494e-35,-2.4734054e-34,1.9739305e-35,5.088864e-35,1.6056083e-34,2.6601942e-35,1.4062579e-34,-2.6937755e-34,-2.661747e-34,3.2314854e-34,-5.0071596e-34,-5.1401425e-34,-4.0820942e-34,5.1371955e-34,-4.002766e-34,3.9908557e-34,-5.8419585e-34,-3.4441838e-34,3.5074814e-34,2.3841762e-34,4.3092117e-34,-4.8675876e-34,1.8290006e-34,1.8123519e-34,-3.7715364e-34,5.1789958e-34,2.521905e-34,2.6726696e-34,2.0933086e-34,4.7580344e-35,5.887394e-34,6.2651484e-35,-3.8391875e-35,3.5193093e-34,1.8113882e-34,-7.705897e-35,1.4375876e-34,-5.1382534e-37,6.099504e-35,-5.188655e-34,3.5105794e-34,-5.756436e-34,2.7873065e-34,5.5614254e-34,-8.2386576e-35,-2.4434312e-34,-4.5536337e-34,-5.78044e-34,-5.703988e-34,-1.1203095e-34,4.72062e-34,1.5863434e-34,-3.610033e-34,6.255198e-35,4.0616406e-34,-1.9557889e-34,-5.1319337e-34,-3.7677804e-34,-3.2459913e-34,9.629635e-35,3.7763895e-34,5.6309265e-34,1.612775e-34,7.6387314e-35,2.6281583e-34,4.8524104e-34,-6.020673e-35,-2.432388e-34,-3.892417e-34,-1.5152029e-34,1.6348321e-34,9.2637295e-35,-2.2068431e-35,4.0495298e-35,-2.8009445e-34,2.178122e-34,-5.81168e-34,-4.6362507e-34,3.924868e-34,3.2218934e-36,6.2556406e-35,2.0177985e-34,-4.4257867e-34,-5.0467e-34,3.9875854e-34,2.7264832e-34,-3.9035233e-34,-4.2549796e-34,-1.48935e-34,3.4921678e-34,5.0951063e-34
neuron_118,-2.2664119e-34,7.6713175e-35,-5.7696503e-10,-3.6176844e-34,3.3124834e-35,2.866768e-34,3.1204558e-34,1.3496379e-34,-4.2046147e-35,2.1182197e-34,2.764627e-34,7.3891483e-35,-4.5094076e-34,-1.6128187e-34,2.1939225e-35,-2.2058574e-34,3.150075e-34,-1.4498217e-34,-2.0883263e-34,-2.3331708e-34,-5.881101e-34,5.3981492e-34,3.1767615e-34,-4.806927e-34,-1.7630579e-34,-2.430297e-34,1.4439307e-34,1.3126413e-34,3.434508e-34,2.089162e-34,3.4344623e-34,-1.7329983e-34,3.3905316e-34,-3.750474e-34,5.0439214e-34,-2.6182667e-34,3.9286904e-34,-2.2207256e-34,-3.4053098e-34,-3.8468968e-12,1.5843294e-34,-1.6847907e-34,1.5563202e-34,-1.3338134e-34,3.4913808e-34,1.4777594e-11,3.9173345e-34,-4.946157e-34,-1.2069714e-34,-5.7094633e-35,5.691626e-34,-5.2835826e-34,2.0998296e-34,5.076038e-09,-4.17911e-34,5.114958e-34,4.7744675e-13,4.5525464e-34,3.340461e-34,5.3940424e-34,-5.540428e-34,-8.0791363e-13,2.9110996e-34,-3.8366845e-34,-4.405246e-34,2.3154888e-34,-3.455625e-34,1.2017494e-34,1.4862928e-34,1.305313e-34,-8.328888e-12,-5.2988787e-34,4.3069034e-34,8.696779e-09,5.2647894e-34,-8.4192675e-07,-2.561314e-34,-4.3174916e-34,1.9974077e-10,-8.460033e-35,-4.0171564e-34,3.8893435e-35,-2.8274313e-34,-5.103181e-08,-1.2668156e-34,-2.3252013e-34,-3.216542e-34,-2.5342924e-34,2.9773068e-37,8.062569e-35,-3.251432e-34,-3.4221138e-34,-2.843349e-34,1.7102249e-34,-5.004623e-34,-7.0719393e-35,-7.011971e-35,-3.0747732e-34,-3.662934e-34,1.8894382e-34,-1.5422633e-34,-5.6782558e-34,-3.1214848e-34,-4.7503196e-34,4.550559e-34,1.810394e-10,3.915278e-34,1.1133107e-34,-5.577989e-34,5.7384695e-35,7.288019e-35,4.408133e-34,2.4355214e-34,3.6564927e-34,-2.6154896e-34,-2.8663915e-34,4.8293863e-34,-1.7871059e-34,5.8053405e-34,4.089703e-34,3.8251192e-34,-7.807064e-35,-5.0246837e-34,8.8995024e-35,-8.405519e-36,-1.5679377e-34
neuron_119,2.8731672e-34,1.4246147e-34,5.024683e-34,-2.5569702e-34,4.9414715e-34,-1.5134764e-34,3.268602e-34,-4.9459232e-34,-1.7852775e-34,8.3272766e-35,3.6167893e-34,1.2323174e-34,-4.574044e-34,-1.5985401e-34,2.248815e-34,-1.0445583e-34,3.4636894e-34,4.6997017e-34,1.1265137e-34,5.9040177e-34,2.606926e-34,-2.2005732e-34,1.5032846e-34,4.9400843e-34,-2.4693683e-34,-4.876207e-34,8.0381475e-35,-4.8486814e-34,-4.2442636e-36,-3.0302518e-34,-2.8805505e-34,1.3453168e-34,4.34654e-34,-5.242354e-34,5.7782316e-34,-3.3051568e-34,2.7191365e-34,-1.1356332e-34,-4.6091864e-34,1.3864921e-34,5.686822e-34,3.4896203e-35,-4.5651962e-34,3.6022933e-34,1.7089291e-34,-8.6403404e-35,-4.770444e-34,-1.3654033e-35,-2.1475175e-34,1.8317811e-34,1.0973265e-34,1.2049093e-34,-3.0315416e-34,-2.588445e-34,-1.6059774e-34,1.165769e-34,-2.9405538e-34,-1.9220546e-34,1.490952e-34,-4.370294e-34,-4.416434e-34,-9.57734e-35,5.8637446e-35,-2.7680986e-34,3.672541e-34,-1.8013124e-34,-3.8655425e-34,-8.4809403e-35,-5.431813e-34,-3.0473245e-35,5.8298055e-34,2.072323e-34,5.573857e-34,2.0892956e-34,8.0637443e-35,-3.7384628e-34,1.1991604e-34,-4.190955e-34,4.1116294e-34,4.2374826e-34,2.698869e-34,2.8323562e-34,4.3055245e-34,-1.0714209e-34,-2.070749e-34,3.134485e-34,7.409104e-35,-2.5992384e-34,-4.1555135e-34,8.46951e-35,-5.105113e-34,7.691792e-35,-4.1571978e-36,3.606008e-35,2.550088e-36,1.3433165e-34,5.6690897e-34,5.06374e-34,-3.694542e-34,-4.7828983e-34,-4.482324e-34,-6.374118e-36,-2.3790989e-34,4.759256e-34,1.1800679e-34,2.6983969e-34,-5.7530347e-37,1.6442204e-34,8.4318026e-35,-3.3796822e-34,-4.905302e-34,-2.093611e-34,2.3173216e-34,8.117615e-36,-3.5016845e-34,5.420185e-34,-3.4768405e-34,2.9209574e-34,2.2457443e-34,3.609472e-34,-5.1640973e-34,-9.729715e-35,1.7700773e-34,-1.5567079e-34,-4.5658694e-34,3.2117545e-34
neuron_120,-1.1404394e-34,-1.2626887e-34,2.38319e-34,-5.164146e-34,-2.2025362e-34,1.194583e-34,-5.8357153e-35,-3.591562e-34,-2.4921355e-34,3.1887422e-34,8.080392e-35,-4.954242e-34,-4.1273223e-34,-4.637229e-34,4.3297443e-34,-2.7324899e-34,-3.1890255e-35,5.8671908e-34,9.889436e-35,-3.5022748e-34,-4.566218e-34,2.4329537e-34,5.6252492e-34,-9.316223e-35,-2.4292629e-34,-2.237604e-34,2.0270362e-34,-1.8618298e-34,2.621918e-34,4.3968925e-34,2.582584e-34,-3.855296e-34,-1.3035405e-34,-1.5120624e-34,-1.3617386e-34,-5.2779623e-34,-3.1085801e-34,-4.603326e-34,-3.502084e-35,-5.241015e-34,-7.4611887e-35,2.772924e-34,-4.3944676e-34,1.9678818e-34,-3.022268e-34,-1.7656041e-34,1.770373e-34,-5.329512e-34,1.177893e-34,-3.6069376e-34,4.59005e-34,2.1903464e-34,-3.6019234e-34,3.4685385e-34,4.365481e-34,3.1714176e-34,1.1198925e-34,1.3180304e-34,-4.416641e-34,-1.9049184e-34,-4.2835556e-34,4.6757308e-35,6.269144e-35,-1.2217563e-34,3.5792921e-34,-1.5285467e-34,-2.0566142e-34,2.2834308e-34,-4.107498e-35,-2.7692073e-34,-4.020887e-34,1.1645549e-34,2.8662054e-34,4.33969e-34,-5.1746804e-34,3.3853062e-34,5.5196504e-34,-5.408413e-34,4.391625e-34,5.1726674e-34,-1.7584484e-12,-3.914388e-34,-6.9333825e-35,-3.3541294e-34,-3.8000885e-35,-2.929207e-34,-2.1771478e-34,3.2894136e-09,3.7215674e-34,-2.354618e-34,-4.5846787e-34,-1.5803314e-34,-4.2373187e-34,5.8957585e-35,-4.561146e-34,-2.3634246e-34,-2.800968e-34,-2.3870966e-34,-5.7212173e-34,-2.323462e-34,-2.8628798e-36,5.8232985e-34,3.0599062e-34,5.35308e-34,2.1649451e-34,5.0843804e-35,5.6412874e-34,-3.200592e-34,-1.5817367e-34,-2.3291686e-34,1.6346149e-34,1.7053037e-34,2.977799e-34,2.570218e-34,-5.120558e-34,3.3535421e-34,2.4007727e-34,-8.4707317e-35,2.3183981e-34,-4.823057e-34,-1.9057122e-34,-4.850734e-34,1.9238194e-34,-2.2149555e-34,-2.3405195e-35,3.3231163e-34
neuron_121,-0.00022937905,-0.009839349,1.9996787e-05,-0.0704276,0.05564754,-0.14558303,-0.084643915,-0.056359757,-0.014408467,0.07631838,-0.012429564,-0.007594534,0.020326685,0.00067001913,0.0002653766,-0.0020874748,0.06682711,-0.018706515,0.008247806,-0.051910095,0.037915487,-0.003993051,-0.0025036368,-0.0064613046,-0.0003118498,-0.11487321,0.0038189185,0.004618053,0.0019358234,-4.7028685e-14,0.0055109607,-0.00052972895,0.0050298637,0.00084843166,0.018577613,0.0052779797,-0.004906615,0.0020862597,3.258272e-34,0.006279278,-0.0018856629,-0.02000785,0.0056241653,0.019219823,-0.0010610191,-0.028492747,0.023430418,-0.014084436,0.09352655,0.02764963,1.9744128e-08,-8.2959044e-35,0.015082906,-5.342498e-16,-3.4076787e-18,7.5164973e-16,-1.1243746e-06,-0.0010330727,-0.0029931068,-0.009210483,0.0023551295,-0.0077897916,-0.06986217,-0.014275125,1.4157604e-07,-1.9147492e-18,-0.018874975,-0.009028064,0.015334122,-0.0089444015,4.509292e-34,-6.0661904e-07,-0.054565467,1.1074626e-35,-1.1641382e-17,-2.5188787e-34,-0.0077290894,-1.3266256e-18,-3.9179022e-07,4.0848503e-19,3.8929285e-14,-4.993496e-19,-0.0032249654,-1.0302975e-10,-0.003491299,-5.4982893e-12,-1.7137975e-07,3.751952e-15,-6.430994e-05,-1.1182092e-08,-0.025005238,0.024037095,0.029276855,-0.022280108,-0.002153302,0.0069179987,-6.1967758e-06,-0.022297155,0.02151607,-1.4250904e-08,8.278679e-19,-0.011792035,0.018870654,8.969412e-14,-0.0028170235,4.271972e-06,1.5096523e-08,-0.00014579402,0.031898323,0.008717887,0.0025992016,-0.0038128342,0.011100298,0.04217973,-0.023210302,1.6806427e-17,2.2590164e-06,3.2238816e-14,-0.002911881,0.03204468,-0.0038001526,-0.02899711,-0.017885024,0.0256922,-0.0013260791,-0.041041408
neuron_122,-1.5317225e-35,3.0519383e-34,-2.0631322e-34,-8.2766655e-35,-4.1413116e-34,5.271248e-34,-2.6341846e-34,3.487133e-34,7.1487706e-35,-3.4671573e-34,3.5952458e-34,5.039934e-34,2.0335735e-34,4.7385913e-34,1.266061e-34,1.7335837e-34,4.7818697e-34,2.6237273e-34,-5.060187e-34,-4.6173014e-34,4.7221123e-34,3.2447777e-34,6.3885714e-09,-9.034168e-36,-4.2294553e-34,-3.0013975e-34,3.9125474e-35,-5.2825903e-34,1.5138242e-34,2.3722757e-34,1.3175481e-35,1.4356322e-34,4.618655e-34,5.619928e-34,4.375944e-34,4.969938e-34,-1.8673093e-34,-7.9807836e-35,3.3381427e-34,6.507383e-36,3.883826e-34,1.8113393e-34,1.6464148e-34,-4.615467e-34,-1.9842129e-34,3.5860494e-34,-2.0139279e-34,1.0553638e-34,4.746985e-34,4.5037555e-34,1.9650487e-34,-3.6702965e-34,-4.5603753e-34,5.797338e-34,3.8442913e-35,-8.3831493e-35,-3.0198453e-35,2.2204222e-35,-3.5568985e-34,1.6305617e-34,5.5817215e-34,1.7765351e-34,-2.1256118e-34,2.2923797e-34,4.2187376e-34,4.4283168e-35,-2.9651423e-34,-2.1257886e-34,-3.7647273e-34,3.8057272e-35,2.857337e-34,-1.8308054e-34,-5.347648e-34,-3.0932096e-34,4.263254e-34,-3.464495e-34,2.7127834e-34,-4.1089387e-34,3.5322535e-34,-2.6952928e-34,5.173126e-35,4.1413805e-34,3.4242114e-34,4.4880254e-35,-5.955394e-35,-3.5007567e-34,6.704343e-35,2.4950832e-34,5.065823e-34,1.3954055e-34,-2.8345177e-34,-2.9302266e-34,-4.8959716e-34,1.6049892e-34,3.316596e-34,5.925938e-35,4.686603e-34,2.2218687e-34,2.5659517e-34,-5.801395e-34,7.711187e-35,-1.6356425e-34,5.7223497e-34,5.225277e-34,2.4529697e-34,2.0629563e-34,3.3341164e-34,5.5575095e-34,-3.5827224e-34,1.3232921e-34,-4.9652955e-34,-4.7042e-34,-5.761071e-34,-9.7413355e-36,-5.2483876e-34,-4.1650378e-34,2.3207629e-34,-1.7674082e-34,-3.5096882e-34,5.1472992e-36,3.0635725e-35,2.5556733e-34,-1.3037137e-34,3.5512144e-34,-2.1066282e-35,5.4563853e-34
neuron_123,-5.7820565e-34,-3.627312e-34,1.9556672e-34,-1.5527954e-34,7.4564316e-35,1.1638756e-34,-5.204851e-34,2.3400167e-34,-4.583535e-34,-2.5801114e-34,3.9514794e-34,4.9435305e-34,7.407001e-35,-5.5468373e-34,5.8101292e-34,1.7727516e-34,2.3707733e-34,-4.5384827e-34,1.3216673e-34,1.400717e-34,1.7143701e-34,5.8489596e-34,6.677206e-35,5.2192486e-34,3.0838934e-34,-1.6612768e-34,-1.7600468e-34,2.1401872e-34,-2.753642e-34,7.99237e-35,-1.9172539e-34,-2.628838e-34,-4.0947014e-34,-3.8759286e-34,3.1191922e-34,-3.7168672e-34,4.637528e-34,6.9620564e-35,4.6782995e-34,-5.2371983e-34,-1.7800483e-34,9.21944e-35,2.0922925e-34,3.411775e-34,-1.2409625e-34,-1.9286345e-34,-5.0111517e-34,-3.7238763e-34,5.214036e-35,-2.1391003e-34,-2.9389535e-34,-6.3747196e-35,-6.567415e-35,-5.181674e-34,2.6282226e-34,2.7114026e-34,-5.6122784e-34,3.7852075e-34,2.1508208e-34,-3.848146e-34,2.2914178e-34,-3.4801447e-34,5.597879e-35,3.2672659e-34,3.6228566e-34,-2.2626586e-34,-1.2386046e-34,-5.715723e-34,2.1712715e-34,-1.1033866e-34,-1.779802e-34,-3.789248e-34,-3.833011e-34,-2.908654e-34,-2.6433576e-34,-2.9473856e-35,2.7423273e-35,-7.486151e-36,-1.2755216e-35,3.6907106e-34,8.3359895e-35,4.2134906e-34,-3.3607762e-34,4.9833637e-34,-2.7174812e-34,-8.054175e-35,-2.4267013e-34,1.3238952e-34,1.8156686e-34,5.8004934e-34,3.633391e-34,-3.8420372e-34,2.4435607e-34,-3.2189903e-35,-2.7303132e-34,-1.8828363e-34,-3.077154e-34,-1.3096211e-34,5.8137186e-34,-1.6974638e-35,2.710453e-34,2.9298363e-34,-3.644606e-34,6.507075e-35,3.2037722e-34,-9.2370805e-35,-4.3538933e-34,-5.401719e-34,1.8983935e-35,-4.402164e-34,7.711578e-35,1.865261e-34,-1.6997134e-34,-2.1229988e-34,5.166673e-34,-2.4909051e-34,-3.5230057e-34,-3.6645945e-35,3.2899111e-34,-4.498614e-35,-4.337007e-34,4.2312332e-34,-8.3711326e-35,5.8379635e-35,-4.3389857e-34,7.952224e-35
