,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_33,2.6414419e-34,3.8492423e-34,1.599283e-34,2.3895702e-34,-4.573996e-36,-5.170302e-34,1.6126984e-34,2.5697498e-34,-4.1672616e-34,-4.6194696e-34,-1.3824649e-34,5.673352e-34,1.1365671e-34,8.288825e-35,1.0446444e-34,-2.1334736e-34,-5.909329e-34,5.5169182e-34,-3.863668e-34,-3.9691697e-35,1.0890729e-34,3.1694423e-34,4.348935e-34,3.774516e-34,-3.1045357e-34,-3.1220875e-34,1.4829486e-34,-5.394094e-34,-2.1136137e-34,1.4662509e-34,2.9553914e-34,-3.1611596e-34,-3.6328428e-34,4.3068038e-34,-1.9095251e-35,-3.1623904e-34,-2.2790505e-34,-3.4879018e-34,1.8796121e-34,-2.366289e-34,-5.48755e-35,-1.5849292e-34,-1.9625512e-34,5.5924474e-34,1.5983742e-34,7.957265e-35,-1.918214e-37,2.5864329e-34,-5.750736e-34,4.3076946e-34,3.8167498e-34,2.669357e-34,-5.689725e-34,5.136093e-34,-2.3708222e-34,1.9477002e-34,3.1119305e-34,-3.450129e-34,3.7855062e-34,2.132663e-34,-1.8975708e-34,-1.0901737e-34,-4.5461757e-34,4.046323e-34,-1.8616102e-34,1.7673183e-34,1.1649103e-36,-4.7646313e-34,-5.7587257e-34,-4.103347e-34,-4.740617e-34,2.745037e-34,5.481893e-34,-4.7888754e-34,-2.803892e-34,4.4179945e-34,-5.5076824e-34,-1.849366e-34,5.548526e-34,4.2928675e-35,4.1078982e-35,-4.3262807e-34,-3.1399328e-34,3.003308e-35,9.839023e-35,1.4300917e-34,5.8755616e-35,9.3885603e-35,1.5163448e-34,-1.608889e-36,-4.9871943e-35,5.4100245e-34,4.7096406e-34,1.9279898e-35,-5.963655e-35,4.548892e-34,-5.50315e-35,1.3403572e-34,5.1918546e-34,2.7850708e-34,-1.7553096e-34,-2.1841236e-35,2.3477598e-34,-9.600281e-35,-4.688048e-34,3.0983065e-34,-2.0759781e-35,-1.457028e-34,-1.5204866e-34,1.3349985e-34,-4.931033e-34,4.87565e-34,5.589574e-34,-2.7913608e-34,-4.1006344e-34,-3.6438876e-34,1.5000754e-38,4.0225536e-34,-1.770592e-34,5.8226166e-34,5.443708e-34,-4.8993796e-34,-1.865066e-34,-2.2554692e-34,2.626527e-34,4.017551e-34
neuron_34,-4.782738e-34,-4.984533e-34,2.0029533e-34,3.8738586e-34,-4.947818e-34,3.5151953e-34,-5.9772786e-35,-5.189992e-34,4.912876e-34,3.5812682e-34,3.7585569e-34,1.4935046e-34,7.548349e-35,2.3323277e-35,1.3409298e-34,-1.0961714e-34,-8.751149e-35,-4.8325156e-34,5.56594e-34,-1.6768495e-34,2.3903113e-34,5.4463385e-34,3.5686266e-34,5.4225714e-11,-5.7791403e-34,1.3951295e-34,3.573161e-34,5.622753e-34,3.3268947e-34,4.740092e-34,3.0211096e-34,3.2890876e-34,3.0336497e-34,-1.0932855e-35,-4.0073847e-34,-4.3014245e-34,4.5650103e-34,1.485286e-34,1.4745107e-35,5.6669104e-34,-4.1840913e-34,-1.5569694e-34,-3.8209132e-34,1.1283755e-34,1.7099365e-34,-4.7465314e-35,9.5661064e-35,4.6616846e-34,-3.716071e-34,-6.8408537e-35,2.1776772e-34,-2.7479026e-34,-9.959789e-36,3.2998291e-34,-2.2997103e-34,6.3581755e-35,-1.5666881e-34,1.1623095e-34,-4.6076486e-34,-1.0231383e-34,3.9351446e-34,-2.0109242e-34,-2.99971e-35,2.7029767e-34,1.2397126e-34,3.22185e-34,-2.2083833e-34,-2.2803993e-34,1.1703638e-34,-3.1222374e-34,7.243443e-35,-2.7470476e-34,5.0680107e-34,-5.142105e-34,-1.1263924e-34,-2.859436e-34,9.003249e-35,2.1586852e-34,5.4612366e-35,2.6729004e-34,-2.2177136e-35,-1.2955369e-34,-4.5836497e-34,8.6322175e-35,-7.678783e-35,1.200165e-34,3.284237e-34,5.5792048e-34,-3.5294402e-34,-1.7307917e-34,-4.6272637e-34,5.3395205e-34,1.2661121e-34,-2.601096e-34,-1.0111139e-34,-7.098707e-35,2.404273e-34,2.2652704e-34,1.0466436e-34,9.741516e-36,3.6101383e-34,2.5802046e-34,-4.146244e-34,-4.736949e-34,-1.0184336e-34,-2.5759207e-34,2.4579022e-34,4.8440644e-34,3.2716708e-34,1.7391974e-34,-1.784932e-34,-3.3232006e-35,-4.85212e-35,-2.9077322e-34,-1.1915904e-34,-1.5282444e-34,-3.369549e-34,-3.1980173e-34,-3.6625314e-34,-1.2250975e-34,1.3960176e-34,-3.0586788e-34,3.0456055e-34,4.0825755e-34,-4.2815077e-34,-3.2406102e-34
neuron_35,3.5999248e-34,9.910896e-35,1.1245174e-34,4.5879274e-34,1.747167e-34,2.3294648e-35,-4.114614e-34,-3.7506792e-34,-7.91498e-35,3.0179275e-34,4.3063363e-34,-1.5944405e-34,2.7344423e-34,2.1042403e-34,4.7015733e-35,-1.8962832e-34,3.4943011e-34,4.5350044e-34,5.3024787e-34,2.5134778e-35,-4.1962807e-34,-2.8323353e-34,4.0551176e-34,2.3273154e-07,4.619101e-34,2.477149e-34,-4.93927e-34,-3.5110985e-34,3.2148687e-34,-4.5549524e-34,-4.5693376e-34,9.632724e-35,4.633865e-34,1.9819654e-34,-3.0597236e-34,-6.447343e-35,1.2154258e-34,-8.714151e-35,-2.8889151e-34,-2.7943562e-34,-3.4440589e-34,9.949476e-35,-1.7209237e-35,-1.8139131e-34,-2.4716238e-35,-5.3313465e-07,1.8010181e-34,1.1148811e-34,3.958786e-34,-1.6989273e-34,-1.0520863e-34,-5.401915e-34,1.7382088e-34,1.902354e-35,4.1462615e-34,-4.179788e-34,-4.5802256e-34,-1.8675079e-34,-5.385892e-34,2.9399254e-34,-2.5194965e-35,-3.602367e-34,-4.37451e-34,-9.544734e-35,-4.4381634e-34,4.9423807e-34,4.2741764e-34,-5.3434405e-34,3.247027e-34,5.2245636e-34,5.362231e-35,4.695953e-34,-3.427259e-34,-4.750293e-34,-1.34629e-34,-1.3153784e-34,-1.8986879e-34,8.5692803e-35,-5.732886e-34,2.4310263e-34,4.5650906e-34,5.589439e-34,4.765912e-34,-2.8777663e-35,1.3478439e-34,2.3717206e-34,2.4838542e-34,-4.2153962e-35,-1.600054e-34,-2.9474658e-34,5.4927765e-34,3.9578895e-35,5.4640945e-34,-3.2264588e-35,3.6565033e-34,-1.8649265e-34,-2.7385274e-34,-5.8782e-34,1.8804971e-34,-4.088298e-34,-4.8569085e-34,-3.5850913e-34,3.6456504e-34,1.8808136e-34,-3.9879234e-34,-4.200793e-34,-5.1100503e-34,-3.8663855e-34,-3.292085e-34,-1.357864e-34,1.6811737e-34,-1.6839733e-34,-4.720846e-34,4.823577e-34,-4.0954347e-34,-1.9686973e-34,3.015648e-34,-1.89475e-34,5.445728e-34,1.1551987e-34,-1.208128e-10,-5.2654924e-34,3.4416004e-34,-5.3395013e-34,-3.1770095e-34,-9.2779207e-10
neuron_36,2.6564928e-34,3.396995e-34,2.0108812e-34,4.140375e-34,-4.9626024e-34,-4.860239e-34,-4.0749265e-34,-2.5057076e-34,4.5651315e-34,8.1581334e-07,-2.5777638e-35,3.3568445e-34,3.0147095e-34,1.5196279e-34,-2.2732605e-34,4.669025e-34,-2.691872e-34,-7.529746e-35,4.751135e-34,1.6261562e-34,-2.077381e-34,4.9515486e-34,-8.209556e-35,2.134301e-34,3.6798114e-34,-8.6440075e-35,-1.2635942e-34,2.5035481e-34,1.0363024e-34,-5.29918e-34,-3.0087733e-34,2.8685074e-34,2.4397238e-34,2.650545e-34,-4.9103705e-34,3.6745641e-34,4.767972e-34,-7.340484e-35,-3.7037898e-34,3.569019e-35,-1.5479865e-34,-2.1947967e-34,-2.194883e-34,-4.879349e-34,1.5753828e-35,-3.1484147e-34,1.7453437e-34,-1.8102409e-34,5.909798e-35,2.8880868e-34,2.6840012e-34,-5.393941e-34,-5.4616544e-34,3.4719747e-09,3.294163e-34,-6.6226847e-35,-3.2569275e-34,-5.227923e-34,1.5480021e-34,1.7819066e-34,-1.2183744e-34,-3.3110632e-34,-2.6929917e-34,4.336811e-34,2.536584e-34,2.2640168e-34,1.2545601e-35,5.10064e-34,-2.3401425e-34,1.3360925e-34,-4.480994e-34,3.6355542e-34,8.992446e-36,-2.5868932e-34,1.4545565e-34,-1.5163377e-34,4.3073822e-11,-2.3390558e-34,-4.5651646e-34,-5.7475383e-35,4.9344236e-34,4.7995067e-34,-1.4197655e-34,1.1977036e-34,2.792519e-34,-3.864095e-34,5.1947864e-34,0.00011015174,2.5258029e-08,3.1972905e-34,2.2008246e-34,1.3778337e-34,7.039557e-35,-3.6436716e-34,-7.836905e-35,4.2830643e-34,4.3462067e-35,-4.390836e-34,2.191915e-34,4.590557e-34,-3.0204314e-34,4.2160937e-34,-1.7737218e-34,2.444003e-34,3.3329012e-34,3.637178e-34,4.066079e-34,-2.095958e-34,-5.174499e-35,-3.830118e-34,5.022411e-34,-2.3368185e-34,-1.0533254e-34,-3.7733624e-34,4.020243e-34,5.2682727e-34,-2.7532275e-34,4.259165e-34,-2.0217194e-34,-3.9902007e-35,-1.5440332e-07,-3.8036474e-34,-9.2350274e-35,-5.24158e-34,-4.3163225e-34,3.0417533e-34
neuron_37,4.8995413e-34,-5.4056325e-34,4.786984e-34,-1.6848154e-34,-2.7334688e-34,-3.975637e-34,-1.5487387e-34,4.787081e-34,4.688565e-34,-4.104312e-34,-2.2980786e-34,-4.8455356e-34,4.3498347e-34,2.2713602e-34,-5.41429e-34,3.6702263e-34,-8.3910024e-35,-2.1913113e-34,3.8580487e-34,-4.2486315e-34,4.502458e-34,3.8180024e-34,-3.983305e-34,-1.1572935e-34,2.6635428e-34,-4.534423e-34,-3.795616e-34,-3.075254e-35,-1.4180739e-34,3.3086056e-34,2.1768537e-34,8.833009e-35,-2.9526696e-34,2.5354114e-34,-2.798894e-34,-1.0509085e-34,-4.2555866e-34,3.8932593e-34,-3.5846491e-34,4.940902e-34,-4.826094e-34,-5.141626e-35,7.430791e-35,9.425549e-35,-2.4635551e-34,-5.7686697e-34,2.3963127e-34,3.0670613e-34,-1.3695036e-34,-5.344266e-34,6.8104745e-36,-3.4018233e-34,-5.056595e-34,-2.162985e-34,-5.8391745e-34,2.4893885e-34,-6.95302e-35,-2.5124727e-34,-1.2023916e-34,-2.673835e-34,8.245799e-35,9.2238413e-35,3.1169305e-34,-4.7754545e-34,1.9039211e-34,1.920519e-34,-1.7969642e-34,8.975037e-35,4.7546754e-34,7.9334665e-35,-5.156463e-34,-2.8003164e-34,8.2055607e-35,-4.3990305e-34,2.7071442e-34,1.3030725e-35,-3.305061e-34,1.0116231e-35,-1.6921241e-35,9.399044e-35,-7.1330547e-35,-3.3528694e-34,-3.4215736e-34,1.8197478e-34,1.2687799e-34,-1.5761641e-34,5.648533e-34,-3.6937008e-34,5.455301e-34,-5.2029814e-34,-2.2622678e-34,-4.9055312e-34,-4.6519114e-34,-7.450648e-35,-3.573632e-34,5.506995e-34,-2.5556166e-34,9.2323097e-35,8.6138527e-35,-2.371536e-34,5.3242653e-34,-3.245524e-34,4.6348204e-34,1.6612304e-34,-1.7850778e-34,-3.4966902e-34,3.0901278e-34,1.68748e-34,2.281636e-34,-3.6628673e-34,-3.0624736e-34,2.4738345e-34,-8.2214884e-35,2.8271633e-34,4.0277354e-34,-3.6925393e-34,-2.008167e-34,5.1728915e-34,6.7873985e-35,6.511443e-35,-6.3339596e-35,6.5600333e-35,4.013427e-34,-5.2193515e-34,-4.8260523e-35,-4.4814482e-34
neuron_38,4.153175e-34,3.0895957e-34,-1.1603432e-34,-4.4100645e-34,-2.057904e-34,-4.899948e-34,1.949027e-34,3.6156838e-34,-3.5019905e-35,0.035829626,-1.2584746e-34,0.031726595,0.03321535,-5.2518737e-34,1.5479137e-34,3.905728e-35,-1.4593559e-34,2.34539e-34,2.5134204e-34,5.087798e-35,-3.080746e-34,-4.674468e-34,-1.405995e-34,-5.3923163e-34,-7.8892316e-36,3.0797036e-34,-2.9257503e-34,9.999189e-35,4.745317e-34,0.020233182,0.042031877,2.4327492e-34,-3.2108334e-34,2.0939216e-35,-0.038039654,1.551368e-34,-2.5702156e-34,9.770838e-37,-1.7146514e-34,4.089599e-34,-8.5917433e-35,2.7777241e-34,-0.0307553,-1.4677581e-34,-2.8922354e-34,-0.04190967,1.7955816e-34,4.241715e-35,-0.03516243,-0.030537257,-3.3816204e-34,3.043029e-34,4.1998223e-34,5.8311103e-35,-2.4343822e-35,4.8776256e-34,-8.6769575e-35,1.894742e-34,-3.5733501e-35,-3.787861e-34,-3.151223e-34,-5.2017756e-34,3.8227788e-36,-1.1855657e-34,-4.937562e-34,-0.035099685,2.2012385e-34,5.250408e-34,1.4206219e-34,-5.006385e-34,-2.3814177e-34,-0.01977406,-3.38115e-34,5.498439e-35,3.2442457e-34,4.883877e-34,3.4862926e-34,-2.183371e-34,0.0292113,3.813609e-34,5.2297845e-34,-5.5540188e-14,1.3963167e-34,-1.2965316e-34,-0.041475564,4.0108354e-34,-7.2166405e-35,-4.9425864e-37,-5.479613e-35,-3.980143e-34,-3.8315854e-34,-0.048250645,4.4698076e-34,3.04287e-34,5.2029134e-34,4.4658665e-34,-3.0010398e-34,5.5407987e-34,0.032320317,1.6196653e-34,-5.303138e-34,-7.168081e-35,6.441066e-35,-2.2804122e-34,2.5520258e-34,-4.8089437e-34,-0.03622385,4.955355e-34,3.5057404e-34,-4.5716224e-34,2.1165005e-34,1.811736e-34,3.0832321e-34,1.7573755e-34,8.655064e-35,-4.2815444e-34,-3.4126451e-34,9.683061e-35,-1.0870604e-34,2.8480756e-34,-0.040832303,-1.7096203e-34,5.633799e-34,-8.53721e-35,-3.7591602e-34,3.5411988e-34
neuron_39,2.0393888e-34,-5.270085e-34,-2.5138537e-34,4.0272065e-34,2.3419135e-34,-1.7888829e-34,-6.9775e-36,2.9734148e-34,-3.145444e-34,-4.404036e-34,-4.61589e-34,-5.177047e-35,-4.5319972e-34,4.0411503e-34,-3.0553222e-34,-4.385044e-34,3.7584304e-34,6.632559e-35,-4.710766e-34,4.1784646e-34,5.323526e-34,3.4158132e-35,3.4256415e-34,-3.4074592e-34,-1.446494e-34,4.64406e-34,6.693173e-35,2.5164008e-35,2.1106203e-34,-3.8934467e-34,-5.660461e-34,4.9831814e-34,-6.995116e-35,-1.0671799e-34,-4.1184717e-34,-2.9339721e-34,-3.8183454e-34,-4.4186493e-34,-5.3395316e-34,-1.6733278e-34,1.226207e-34,1.5874509e-34,-3.0000673e-34,3.1935642e-34,5.7227776e-34,-1.368372e-34,3.3910601e-34,-2.0589316e-34,-3.3456934e-34,2.411996e-34,-1.7684092e-34,1.9263947e-35,5.017431e-34,-1.1035205e-34,5.140699e-34,2.0037702e-34,-3.021549e-34,5.128427e-34,-5.7323065e-34,-3.4585204e-34,3.5314052e-34,-2.2700192e-34,5.1897653e-34,1.9327584e-35,4.052171e-34,-2.523549e-34,2.5325512e-34,-1.2539084e-34,5.962305e-35,-4.7003207e-34,2.6560688e-35,4.767389e-34,-7.453306e-35,-3.2127902e-34,4.4128067e-34,6.0929425e-35,-3.3362816e-34,1.2558311e-34,5.604206e-34,-5.4872852e-34,-2.625231e-34,3.999026e-35,-2.3074555e-34,5.7094486e-34,4.3104932e-34,-9.656002e-35,1.0533396e-34,-3.7008066e-34,4.7754802e-36,1.4603953e-34,5.1165316e-34,-8.9237625e-35,1.5956475e-36,-3.4400548e-34,4.9948188e-34,-4.864552e-35,-4.3798717e-34,5.712348e-34,4.6411575e-34,-1.5515891e-34,4.287652e-34,3.0272455e-35,1.8018107e-34,-5.2051055e-34,3.3247786e-34,-5.270615e-34,2.861859e-34,8.425769e-36,-4.8757173e-34,3.2871065e-34,4.200876e-34,-5.494468e-34,4.350665e-34,3.6323235e-35,-1.3860582e-34,4.774733e-34,1.5383352e-34,-2.5235896e-34,8.8617213e-35,-5.239449e-34,-2.114585e-34,-5.99717e-35,-4.814014e-34,4.536052e-34,2.2500991e-34,-3.1292459e-34
neuron_40,-3.0180863e-34,-5.556121e-34,6.7732834e-35,-4.428033e-34,2.0474095e-34,2.5939372e-35,-6.825834e-35,-2.2676622e-34,-1.4557818e-34,2.6262693e-34,-2.400963e-34,-1.9190113e-34,3.7539e-34,-3.3514813e-34,1.1987534e-34,-5.2538706e-34,-3.5133274e-34,-1.9308252e-34,4.1268815e-34,-4.2844083e-34,3.2065626e-34,2.3725381e-34,4.220084e-34,5.9289006e-34,1.6079521e-34,-4.0059034e-34,-3.446674e-34,3.7516293e-35,-5.581273e-34,1.8099794e-34,1.2825879e-34,-5.582518e-34,1.5675658e-34,1.195987e-34,5.2770857e-36,-3.151463e-34,4.8668474e-35,-3.3546637e-34,-1.0940212e-34,1.7597518e-36,1.7903881e-34,-5.566371e-34,5.267113e-36,5.0392942e-34,-1.877388e-34,1.3673116e-34,-3.4460554e-34,-3.121457e-35,1.6110672e-35,1.0278122e-34,2.7994885e-34,4.157289e-34,2.473267e-34,1.9439623e-34,3.7395024e-34,4.144694e-34,4.7974477e-34,4.4546e-34,-4.8954514e-34,-2.896785e-34,2.732121e-35,4.6081964e-34,-2.8831531e-34,-2.5805513e-34,3.617232e-34,2.7057212e-34,-8.0714815e-35,4.5501247e-34,3.914908e-34,-1.7823208e-34,3.0660982e-34,-3.955605e-34,5.536416e-34,4.2316217e-34,-1.0407496e-34,-1.3517131e-34,3.043377e-34,-3.0016271e-34,-7.5613984e-35,-4.971458e-34,3.699009e-34,-3.7541613e-35,2.5590742e-34,2.8410303e-34,-4.5292234e-34,1.2675824e-35,3.6622793e-34,1.9452962e-34,-2.7635707e-34,-4.3392277e-34,1.07332e-34,3.4367648e-34,-1.8259082e-34,-1.9398412e-35,2.932187e-35,1.5151405e-34,2.8816353e-34,-5.8861227e-35,3.4046754e-34,2.1551096e-34,1.6613236e-34,-1.9042804e-34,4.934637e-34,7.6476377e-35,1.275014e-34,3.954826e-34,4.937477e-34,-4.7045424e-34,2.2843079e-34,3.743657e-34,3.0429676e-34,3.872471e-34,5.3651596e-34,2.4613162e-34,1.5619822e-34,-4.4589527e-34,3.7172061e-35,2.5084691e-34,1.3642814e-34,-5.6034617e-34,2.9414023e-34,4.1253318e-34,-1.0166569e-34,2.8076616e-34,5.2701792e-34,-1.0780781e-09
neuron_41,1.4626226e-35,2.0241884e-34,1.4411836e-34,3.927784e-34,-1.3968776e-34,-5.0055516e-34,1.7352971e-34,3.1606118e-34,-1.6148473e-34,0.038677428,-3.3533679e-34,0.029186929,0.031267654,-2.1095715e-35,3.121555e-34,-2.832348e-35,1.5057548e-34,1.9308406e-34,2.3956552e-34,2.636708e-34,-3.0438788e-34,-4.006613e-34,-1.6412668e-34,-2.4666707e-34,4.5471694e-34,-3.9021867e-34,1.2574677e-34,-2.8790518e-34,-2.650892e-34,0.025340091,0.041336067,-2.7934544e-34,4.2668755e-34,-3.7908122e-34,-0.044810843,-1.030921e-34,7.9863534e-35,-2.399166e-34,5.926961e-34,-3.0630765e-35,-4.3656023e-35,-2.1099869e-34,-0.030118635,9.685133e-35,1.332111e-34,-0.041009035,-1.1734149e-34,-3.624265e-35,-0.041495796,-0.0343673,-4.9805916e-34,1.739288e-34,2.0437439e-35,-5.060335e-35,-2.7996809e-34,-5.5777496e-34,4.403736e-34,3.8961104e-34,-5.4158106e-34,2.845095e-34,3.1859743e-34,7.2846866e-35,3.0114758e-34,5.079231e-34,3.4646915e-34,-0.034580834,-4.7436184e-34,-2.5263233e-34,2.5671116e-34,5.119536e-34,-1.727489e-34,-0.02188939,2.322562e-34,8.5154005e-36,-5.3444227e-34,-2.5633004e-34,1.8499861e-34,-2.4547975e-35,0.029256448,-3.1979478e-34,-1.2627708e-35,-4.8306763e-15,-1.0643031e-34,2.1205496e-34,-0.03958456,2.7915144e-34,-2.8795614e-34,2.8941846e-34,1.9227047e-34,-7.433411e-35,2.7510035e-34,-0.054034762,-3.9103646e-34,3.8515323e-34,-1.492255e-34,-3.1072798e-35,-4.844814e-35,1.7843194e-34,0.031771626,3.521181e-34,-8.927643e-35,-2.0156753e-34,-1.285146e-35,-2.8235937e-35,-6.2562174e-35,4.258515e-34,-0.044117875,-4.100962e-34,3.9986433e-34,1.8148549e-34,-5.7507796e-34,1.4386414e-34,3.843559e-34,2.3442516e-34,5.9607574e-35,-1.1518228e-34,-1.3052662e-34,2.2469271e-34,-3.9589855e-34,8.8024633e-35,-0.041985393,-2.7102225e-34,2.6467194e-34,-1.8473736e-34,-5.824489e-34,1.8897835e-34
neuron_42,2.9492446e-34,-4.8134437e-34,9.100061e-35,-5.0981764e-34,-2.3235189e-34,2.107232e-34,2.356401e-34,-4.843706e-34,1.3670265e-34,-3.907218e-34,3.4663e-34,4.7985553e-34,3.507507e-34,5.3908667e-34,2.068563e-34,-2.3933903e-34,-5.638587e-34,6.4249227e-35,-5.3549925e-34,4.019225e-34,3.7970552e-34,-4.8058034e-34,1.5414705e-34,4.4597227e-34,2.986239e-35,2.0865082e-36,2.6533812e-34,-2.7233095e-34,3.931886e-34,-4.5785716e-34,-2.3198898e-34,5.28141e-34,-4.9771165e-34,-3.1058852e-34,2.2738836e-35,4.822879e-34,-4.491622e-34,-5.0168097e-34,4.875358e-34,-4.977461e-34,-2.2436955e-34,4.2251083e-34,2.2527126e-34,1.0890055e-34,-1.5073954e-34,-3.6440146e-34,4.205558e-34,2.809691e-35,3.576376e-34,-1.1593858e-34,-1.8043183e-34,5.510629e-34,3.3710434e-35,-2.057825e-34,4.892278e-34,-4.766883e-35,7.5513464e-35,-4.0393696e-34,-3.6786418e-34,-1.6008036e-34,-4.060216e-34,4.596054e-34,-5.3151006e-34,-4.516009e-34,1.8960057e-34,2.7050582e-34,-4.1773396e-34,-1.4802675e-34,2.445023e-34,3.9581884e-34,5.339781e-34,-5.5283623e-34,3.0793939e-34,4.0733735e-34,3.2631002e-34,-2.5949058e-34,-3.8272388e-34,2.4284515e-34,1.7972826e-34,-7.69296e-35,3.6530542e-34,-1.7365888e-34,-4.679506e-34,-5.0131702e-34,4.787493e-35,-3.8946736e-34,2.5843877e-34,-4.09241e-34,-1.5930373e-34,2.5185391e-34,-3.0875002e-35,3.6091896e-34,-4.397324e-34,1.462948e-34,-1.780896e-34,3.9423454e-34,4.876418e-34,-7.8291884e-35,2.1180946e-34,-3.2307796e-34,-3.440386e-34,-4.0560295e-34,-2.6371114e-34,2.88382e-34,-4.4436177e-35,-4.907215e-34,-2.8294222e-34,-5.7109148e-34,-1.0566901e-34,2.4415686e-34,1.5750619e-34,-1.4645842e-34,5.911329e-34,6.560999e-35,-1.1474292e-34,2.5000292e-34,-3.7452476e-34,-1.6216459e-34,5.4281198e-34,-1.4845488e-34,-3.5566122e-34,-1.1351941e-34,5.2284515e-34,2.5874265e-34,-1.4049272e-34,-3.646839e-34
neuron_43,-8.0246126e-35,-3.6497646e-34,1.5323554e-34,6.5673015e-35,-6.965617e-35,-1.5678534e-34,-1.1581402e-34,2.0573149e-35,-2.761689e-34,-0.0206067,-3.2770668e-34,-0.028079921,-0.014757593,-5.804084e-34,-1.4672465e-34,1.982238e-34,1.0008395e-34,-4.579956e-35,-5.4270127e-34,-3.7067293e-34,4.816098e-13,-7.429036e-35,-7.1542216e-35,-2.117396e-34,6.313356e-35,5.08609e-34,5.391764e-34,1.1627268e-34,3.4166933e-34,-0.01930519,-0.030935708,9.2498187e-35,5.510049e-34,-3.3310764e-34,0.043674186,-4.554114e-34,-3.3244082e-35,-2.8261185e-34,5.3446923e-34,-5.2661027e-34,-5.0364643e-34,2.6346502e-35,0.0368154,-1.1432449e-34,4.5012907e-34,0.061917253,-7.3506956e-35,1.9919627e-34,0.041783486,0.05633691,-4.8908862e-34,2.2372766e-34,3.632327e-34,-1.2165278e-34,6.0592395e-35,-4.3064396e-34,-6.3660905e-35,4.9565757e-34,1.5924195e-35,-3.5294404e-34,-3.828469e-34,-6.865654e-35,-3.931924e-34,3.8766665e-34,-4.132335e-34,0.061675634,3.1128202e-34,2.352246e-34,2.9707438e-34,3.7402054e-34,-4.75143e-34,0.018822733,3.1403196e-34,5.157534e-35,-4.24045e-34,-4.8682704e-34,-3.8621937e-34,1.9206417e-34,-0.012166925,-4.505801e-34,2.7503985e-34,1.7172932e-14,2.4754674e-34,4.386513e-34,0.062479828,-1.8250415e-34,-4.6691476e-34,-1.4752675e-34,-4.877971e-35,1.16488735e-36,1.1840075e-35,0.06843752,-7.9116607e-35,-2.1997618e-34,8.8546224e-35,-1.144333e-34,3.4136035e-35,4.5735556e-34,-0.019474376,3.3492433e-34,1.3672797e-34,1.2083343e-34,3.6599751e-34,-2.3327495e-34,-4.04142e-34,2.802778e-34,0.03859932,1.2817951e-34,5.0527486e-34,2.5223266e-34,1.0824363e-34,4.381608e-34,1.3595556e-36,-4.002807e-34,-5.5086503e-34,-6.631261e-35,-3.92197e-34,3.98352e-34,-2.2035305e-34,-2.8018702e-34,0.054680385,-3.3765983e-34,-4.499381e-34,-4.9384304e-34,-4.7275104e-34,-4.366212e-34
