epoch,neuron1_count,neuron1_diff_srv_rate,neuron1_dst_bytes,neuron1_dst_host_count,neuron1_dst_host_diff_srv_rate,neuron1_dst_host_rerror_rate,neuron1_dst_host_same_src_port_rate,neuron1_dst_host_same_srv_rate,neuron1_dst_host_serror_rate,neuron1_dst_host_srv_count,neuron1_dst_host_srv_diff_host_rate,neuron1_dst_host_srv_rerror_rate,neuron1_dst_host_srv_serror_rate,neuron1_duration,neuron1_flag_OTH,neuron1_flag_REJ,neuron1_flag_RSTO,neuron1_flag_RSTOS0,neuron1_flag_RSTR,neuron1_flag_S0,neuron1_flag_S1,neuron1_flag_S2,neuron1_flag_S3,neuron1_flag_SF,neuron1_flag_SH,neuron1_hot,neuron1_is_guest_login_0,neuron1_is_guest_login_1,neuron1_is_host_login_0,neuron1_is_host_login_1,neuron1_land_0,neuron1_land_1,neuron1_logged_in_0,neuron1_logged_in_1,neuron1_num_access_files,neuron1_num_compromised,neuron1_num_failed_logins,neuron1_num_file_creations,neuron1_num_outbound_cmds,neuron1_num_root,neuron1_num_shells,neuron1_protocol_type_icmp,neuron1_protocol_type_tcp,neuron1_protocol_type_udp,neuron1_rerror_rate,neuron1_root_shell,neuron1_same_srv_rate,neuron1_serror_rate,neuron1_service_IRC,neuron1_service_X11,neuron1_service_Z39_50,neuron1_service_aol,neuron1_service_auth,neuron1_service_bgp,neuron1_service_courier,neuron1_service_csnet_ns,neuron1_service_ctf,neuron1_service_daytime,neuron1_service_discard,neuron1_service_domain,neuron1_service_domain_u,neuron1_service_echo,neuron1_service_eco_i,neuron1_service_ecr_i,neuron1_service_efs,neuron1_service_exec,neuron1_service_finger,neuron1_service_ftp,neuron1_service_ftp_data,neuron1_service_gopher,neuron1_service_harvest,neuron1_service_hostnames,neuron1_service_http,neuron1_service_http_2784,neuron1_service_http_443,neuron1_service_http_8001,neuron1_service_imap4,neuron1_service_iso_tsap,neuron1_service_klogin,neuron1_service_kshell,neuron1_service_ldap,neuron1_service_link,neuron1_service_login,neuron1_service_mtp,neuron1_service_name,neuron1_service_netbios_dgm,neuron1_service_netbios_ns,neuron1_service_netbios_ssn,neuron1_service_netstat,neuron1_service_nnsp,neuron1_service_nntp,neuron1_service_ntp_u,neuron1_service_other,neuron1_service_pm_dump,neuron1_service_pop_2,neuron1_service_pop_3,neuron1_service_printer,neuron1_service_private,neuron1_service_red_i,neuron1_service_remote_job,neuron1_service_rje,neuron1_service_shell,neuron1_service_smtp,neuron1_service_sql_net,neuron1_service_ssh,neuron1_service_sunrpc,neuron1_service_supdup,neuron1_service_systat,neuron1_service_telnet,neuron1_service_tftp_u,neuron1_service_tim_i,neuron1_service_time,neuron1_service_urh_i,neuron1_service_urp_i,neuron1_service_uucp,neuron1_service_uucp_path,neuron1_service_vmnet,neuron1_service_whois,neuron1_src_bytes,neuron1_srv_count,neuron1_srv_diff_host_rate,neuron1_srv_rerror_rate,neuron1_srv_serror_rate,neuron1_su_attempted,neuron1_urgent,neuron1_wrong_fragment
86,0.014226,0.002403,0.000002,0.039583,0.007735,0.050893,0.026081,0.019963,0.036906,0.101080,0.001395,0.008208,0.017874,0.000188,0.000000,0.022328,0.000800,0.000000,0.007712,0.033035,0.000000,0.000000,0.000000,0.018222,0.000000,0.000081,0.000815,0.000920,0.000000,0.000000,0.000000,0.000000,0.010883,0.012473,0.000050,0.000000,0.000338,0.000002,0.000000,0.000000,0.000002,0.010222,0.012755,0.006495,0.014380,0.001053,0.039119,0.012223,0.000000,0.000000,0.000024,0.000000,0.000887,0.000000,0.000298,0.000068,0.000000,0.000000,0.000293,0.000000,0.006106,0.000000,0.001924,0.007900,0.000000,0.000005,0.000234,0.000256,0.000803,0.000000,0.000000,0.000000,0.017247,0.000000,0.000023,0.000000,0.000340,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.004103,0.000000,0.000000,0.001194,0.000000,0.048694,0.000000,0.000000,0.000000,0.000000,0.005723,0.000000,0.000000,0.000017,0.000000,0.000034,0.014932,0.000000,0.000032,0.000000,0.000000,0.000000,0.000071,0.000177,0.000004,0.000000,0.000002,0.002882,0.003462,0.048963,0.024383,0.000000,0.000012,0.000915
87,0.017729,0.002531,0.000005,0.047014,0.004540,0.052492,0.018466,0.029542,0.043831,0.096410,0.000891,0.015399,0.027981,0.000234,0.000000,0.028446,0.000886,0.000000,0.007267,0.034285,0.000000,0.000000,0.000000,0.016754,0.000000,0.000127,0.000921,0.000997,0.000000,0.000000,0.000000,0.000000,0.016179,0.015086,0.000031,0.000000,0.000223,0.000001,0.000000,0.000000,0.000232,0.010796,0.012745,0.007300,0.011760,0.001983,0.042989,0.003304,0.000000,0.000000,0.000140,0.000000,0.001501,0.000000,0.000014,0.000005,0.000000,0.000000,0.000029,0.000000,0.005651,0.000000,0.002059,0.008270,0.000000,0.000042,0.000893,0.000262,0.001274,0.000000,0.000000,0.000000,0.023616,0.000000,0.000035,0.000000,0.001071,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,0.000000,0.000000,0.004856,0.000000,0.000000,0.001578,0.000000,0.045029,0.000000,0.000000,0.000000,0.000000,0.003579,0.000000,0.000000,0.000025,0.000000,0.000454,0.011961,0.000000,0.000188,0.000000,0.000000,0.000000,0.000107,0.000006,0.000028,0.000000,0.000000,0.001996,0.006066,0.050305,0.018887,0.000000,0.000385,0.001166
88,0.019665,0.003474,0.000000,0.044709,0.009997,0.052457,0.024894,0.020620,0.044820,0.098902,0.000939,0.006604,0.018435,0.000133,0.000000,0.024326,0.000477,0.000000,0.005863,0.034873,0.000000,0.000000,0.000000,0.017167,0.000000,0.000091,0.001035,0.000764,0.000000,0.000000,0.000000,0.000000,0.014298,0.014647,0.000118,0.000000,0.000586,0.000001,0.000000,0.000000,0.000016,0.008819,0.011705,0.005911,0.014810,0.000817,0.037916,0.013664,0.000000,0.000000,0.000071,0.000000,0.001720,0.000000,0.000018,0.000004,0.000000,0.000000,0.000060,0.000000,0.006215,0.000000,0.002529,0.008576,0.000000,0.000005,0.000318,0.000113,0.001478,0.000000,0.000000,0.000000,0.018923,0.000000,0.000022,0.000000,0.000744,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000109,0.000000,0.000000,0.002791,0.000000,0.000000,0.001624,0.000000,0.045152,0.000000,0.000000,0.000000,0.000000,0.004836,0.000000,0.000000,0.000013,0.000000,0.000168,0.009299,0.000000,0.000152,0.000000,0.000000,0.000000,0.000076,0.000022,0.000003,0.000000,0.000001,0.001998,0.004766,0.049848,0.025263,0.000000,0.000007,0.001060
89,0.024019,0.005058,0.000000,0.033735,0.006357,0.054617,0.024175,0.022939,0.045836,0.087478,0.000900,0.016198,0.015071,0.000232,0.000000,0.027899,0.000864,0.000000,0.009838,0.033908,0.000000,0.000000,0.000000,0.020765,0.000000,0.000048,0.000530,0.000612,0.000000,0.000000,0.000000,0.000000,0.013061,0.011028,0.000146,0.000000,0.000031,0.000001,0.000000,0.000000,0.000080,0.010178,0.015472,0.004661,0.010085,0.000504,0.040007,0.012638,0.000000,0.000000,0.000021,0.000000,0.001280,0.000000,0.000004,0.000014,0.000000,0.000000,0.000015,0.000000,0.007253,0.000000,0.001407,0.009372,0.000000,0.000056,0.000534,0.000046,0.001235,0.000000,0.000000,0.000000,0.017663,0.000000,0.000092,0.000000,0.001422,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000071,0.000000,0.000000,0.004252,0.000000,0.000000,0.001254,0.000000,0.051312,0.000000,0.000000,0.000000,0.000000,0.004424,0.000000,0.000000,0.000014,0.000000,0.000272,0.011639,0.000000,0.000055,0.000000,0.000000,0.000000,0.000089,0.000004,0.000014,0.000000,0.000001,0.001742,0.005679,0.046979,0.022405,0.000000,0.000011,0.001592
90,0.020982,0.004725,0.000000,0.030722,0.004367,0.049426,0.026648,0.023684,0.040283,0.077855,0.001596,0.009138,0.017124,0.000277,0.000000,0.019663,0.000405,0.000000,0.006186,0.029186,0.000000,0.000000,0.000000,0.019961,0.000000,0.000042,0.000613,0.000592,0.000000,0.000000,0.000000,0.000000,0.010683,0.012290,0.000153,0.000000,0.000157,0.000005,0.000000,0.000000,0.000022,0.006134,0.010391,0.003464,0.011426,0.000380,0.036272,0.011233,0.000000,0.000000,0.000021,0.000000,0.000303,0.000000,0.000044,0.000015,0.000000,0.000000,0.000027,0.000000,0.004878,0.000000,0.001630,0.007544,0.000000,0.000001,0.000572,0.000220,0.000747,0.000000,0.000000,0.000000,0.012735,0.000000,0.000112,0.000000,0.001101,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.003581,0.000000,0.000000,0.001431,0.000000,0.042866,0.000000,0.000000,0.000000,0.000000,0.003854,0.000000,0.000000,0.000010,0.000000,0.000036,0.008529,0.000000,0.000491,0.000000,0.000000,0.000000,0.000115,0.000004,0.000012,0.000000,0.000000,0.002310,0.004922,0.041182,0.023480,0.000000,0.000008,0.001416
91,0.019263,0.004703,0.000000,0.055855,0.010199,0.057126,0.023145,0.022317,0.039987,0.109133,0.001516,0.014784,0.014579,0.000372,0.000000,0.028870,0.000655,0.000000,0.006975,0.039281,0.000000,0.000000,0.000000,0.020774,0.000000,0.000144,0.001125,0.001148,0.000000,0.000000,0.000000,0.000000,0.018935,0.019310,0.000125,0.000000,0.000084,0.000001,0.000000,0.000000,0.000122,0.008855,0.011686,0.005567,0.018912,0.001795,0.046237,0.009628,0.000000,0.000000,0.000134,0.000000,0.001761,0.000000,0.000023,0.000021,0.000000,0.000000,0.000166,0.000000,0.005317,0.000000,0.002360,0.007472,0.000000,0.000002,0.000291,0.000424,0.001280,0.000000,0.000000,0.000000,0.023840,0.000000,0.000050,0.000000,0.000815,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000,0.003252,0.000000,0.000000,0.000392,0.000000,0.042752,0.000000,0.000000,0.000000,0.000000,0.005135,0.000000,0.000000,0.000019,0.000000,0.000033,0.014773,0.000000,0.000006,0.000000,0.000000,0.000000,0.000103,0.000008,0.000005,0.000000,0.000000,0.002682,0.003628,0.053127,0.026586,0.000000,0.000031,0.001156
92,0.015166,0.002829,0.000000,0.043887,0.006786,0.057382,0.021715,0.019435,0.037826,0.101884,0.001623,0.012451,0.021703,0.000103,0.000000,0.032329,0.000520,0.000000,0.009356,0.032686,0.000000,0.000000,0.000000,0.016912,0.000000,0.000090,0.000774,0.000818,0.000000,0.000000,0.000000,0.000000,0.011771,0.011615,0.000113,0.000000,0.000096,0.000002,0.000000,0.000000,0.000058,0.008030,0.013915,0.005084,0.015506,0.000356,0.047665,0.009049,0.000000,0.000000,0.000129,0.000000,0.000882,0.000000,0.000015,0.000011,0.000000,0.000000,0.000455,0.000000,0.007086,0.000000,0.001492,0.006297,0.000000,0.000021,0.000462,0.000340,0.001006,0.000000,0.000000,0.000000,0.019073,0.000000,0.000057,0.000000,0.000748,0.000048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000075,0.000000,0.000000,0.003505,0.000000,0.000000,0.001690,0.000000,0.049882,0.000000,0.000000,0.000000,0.000000,0.005354,0.000000,0.000000,0.000018,0.000000,0.000136,0.012130,0.000000,0.000602,0.000000,0.000000,0.000000,0.000221,0.000008,0.000136,0.000000,0.000000,0.001724,0.004442,0.052311,0.025508,0.000000,0.000008,0.001784
93,0.019998,0.002133,0.000001,0.059268,0.013612,0.060034,0.027114,0.021549,0.039127,0.111395,0.000937,0.010732,0.016690,0.000480,0.000000,0.034230,0.000863,0.000000,0.008066,0.035814,0.000000,0.000000,0.000000,0.015600,0.000000,0.000140,0.000926,0.001039,0.000000,0.000000,0.000000,0.000000,0.016193,0.015060,0.000127,0.000000,0.000060,0.000004,0.000000,0.000000,0.000114,0.011732,0.017081,0.006235,0.006995,0.001740,0.051070,0.013665,0.000000,0.000000,0.000116,0.000000,0.002270,0.000000,0.000027,0.000049,0.000000,0.000000,0.000028,0.000000,0.006991,0.000000,0.002730,0.008157,0.000000,0.000005,0.000740,0.000284,0.000969,0.000000,0.000000,0.000000,0.019259,0.000000,0.000013,0.000000,0.001939,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,0.000000,0.000000,0.004063,0.000000,0.000000,0.002515,0.000000,0.049706,0.000000,0.000000,0.000000,0.000000,0.004299,0.000000,0.000000,0.000006,0.000000,0.000057,0.010973,0.000000,0.000375,0.000000,0.000000,0.000000,0.000364,0.000012,0.000004,0.000000,0.000000,0.002415,0.003144,0.053902,0.027549,0.000000,0.000067,0.001317
94,0.021256,0.002230,0.000001,0.050548,0.009192,0.061604,0.025290,0.022923,0.044984,0.102067,0.001140,0.006339,0.022924,0.000443,0.000000,0.021516,0.000905,0.000000,0.004760,0.037901,0.000000,0.000000,0.000000,0.018500,0.000000,0.000135,0.000595,0.000711,0.000000,0.000000,0.000000,0.000000,0.012749,0.013353,0.000200,0.000000,0.000147,0.000000,0.000000,0.000000,0.000175,0.009676,0.014549,0.004271,0.008015,0.001562,0.048410,0.005659,0.000000,0.000000,0.000014,0.000000,0.001204,0.000000,0.000023,0.000006,0.000000,0.000000,0.000023,0.000000,0.006881,0.000000,0.002967,0.008535,0.000000,0.000019,0.000899,0.000105,0.001082,0.000000,0.000000,0.000000,0.025438,0.000000,0.000168,0.000000,0.001425,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.000000,0.000000,0.003462,0.000000,0.000000,0.001707,0.000000,0.051602,0.000000,0.000000,0.000000,0.000000,0.005296,0.000000,0.000000,0.000012,0.000000,0.000073,0.011295,0.000000,0.000140,0.000000,0.000000,0.000000,0.000153,0.000019,0.000049,0.000000,0.000001,0.002337,0.002790,0.047094,0.020247,0.000000,0.000002,0.000770
95,0.019259,0.001553,0.000000,0.047271,0.011558,0.058377,0.023848,0.020399,0.044981,0.117301,0.001195,0.010482,0.014731,0.000076,0.000000,0.029352,0.000519,0.000000,0.008998,0.029742,0.000000,0.000000,0.000000,0.016846,0.000000,0.000130,0.000672,0.000694,0.000000,0.000000,0.000000,0.000000,0.013709,0.014408,0.000197,0.000000,0.000132,0.000001,0.000000,0.000000,0.000265,0.009701,0.016762,0.004384,0.009528,0.002597,0.046363,0.007349,0.000000,0.000000,0.000018,0.000000,0.000893,0.000000,0.000008,0.000002,0.000000,0.000000,0.000009,0.000000,0.010880,0.000000,0.002472,0.008114,0.000000,0.000018,0.000677,0.000130,0.000865,0.000000,0.000000,0.000000,0.023078,0.000000,0.000018,0.000000,0.001160,0.000047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,0.000000,0.000000,0.002729,0.000000,0.000000,0.001797,0.000000,0.047415,0.000000,0.000000,0.000000,0.000000,0.004317,0.000000,0.000000,0.000017,0.000000,0.000064,0.006439,0.000000,0.000031,0.000000,0.000000,0.000000,0.000169,0.000024,0.000001,0.000000,0.000001,0.002221,0.004469,0.052975,0.023148,0.000000,0.000205,0.001562
96,0.022953,0.003815,0.000002,0.039366,0.008225,0.051035,0.022654,0.020150,0.038792,0.104851,0.001004,0.010715,0.014708,0.000594,0.000000,0.020263,0.000333,0.000000,0.007088,0.030216,0.000000,0.000000,0.000000,0.020206,0.000000,0.000084,0.000620,0.000510,0.000000,0.000000,0.000000,0.000000,0.016138,0.016352,0.000120,0.000000,0.000018,0.000002,0.000000,0.000000,0.000003,0.009084,0.016358,0.002258,0.013241,0.001187,0.039562,0.017655,0.000000,0.000000,0.000124,0.000000,0.000882,0.000000,0.000026,0.000122,0.000000,0.000000,0.000026,0.000000,0.005312,0.000000,0.001589,0.009203,0.000000,0.000048,0.000767,0.000211,0.000890,0.000000,0.000000,0.000000,0.020173,0.000000,0.000037,0.000000,0.001109,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000038,0.000000,0.000000,0.003226,0.000000,0.000000,0.000412,0.000000,0.048857,0.000000,0.000000,0.000000,0.000000,0.004806,0.000000,0.000000,0.000021,0.000000,0.000006,0.012491,0.000000,0.000448,0.000000,0.000000,0.000000,0.000121,0.000023,0.000015,0.000000,0.000001,0.002423,0.004723,0.049373,0.028002,0.000000,0.000006,0.001029
97,0.020817,0.002427,0.000001,0.043513,0.006601,0.050233,0.023750,0.026913,0.037077,0.083718,0.001186,0.008631,0.020671,0.000438,0.000000,0.022854,0.000600,0.000000,0.007971,0.033047,0.000000,0.000000,0.000000,0.020242,0.000000,0.000081,0.000996,0.000962,0.000000,0.000000,0.000000,0.000000,0.010705,0.011907,0.000107,0.000000,0.000443,0.000005,0.000000,0.000000,0.000005,0.008966,0.012897,0.002683,0.009188,0.000411,0.038310,0.010663,0.000000,0.000000,0.000014,0.000000,0.001062,0.000000,0.000069,0.000004,0.000000,0.000000,0.000049,0.000000,0.006395,0.000000,0.002266,0.007189,0.000000,0.000034,0.000711,0.000074,0.001041,0.000000,0.000000,0.000000,0.018276,0.000000,0.000086,0.000000,0.001547,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.003717,0.000000,0.000000,0.001434,0.000000,0.040428,0.000000,0.000000,0.000000,0.000000,0.004862,0.000000,0.000000,0.000032,0.000000,0.000019,0.010381,0.000000,0.000209,0.000000,0.000000,0.000000,0.000344,0.000008,0.000009,0.000000,0.000003,0.002161,0.003916,0.040892,0.020554,0.000000,0.000003,0.000809
98,0.023577,0.006599,0.000004,0.047459,0.007990,0.052730,0.030448,0.023596,0.044974,0.099475,0.000919,0.008783,0.019145,0.000336,0.000000,0.019821,0.000596,0.000000,0.007732,0.028711,0.000000,0.000000,0.000000,0.023210,0.000000,0.000113,0.000955,0.001265,0.000000,0.000000,0.000000,0.000000,0.017462,0.016386,0.000158,0.000000,0.000302,0.000005,0.000000,0.000000,0.000296,0.008076,0.011688,0.004383,0.014730,0.001450,0.039422,0.013237,0.000000,0.000000,0.000063,0.000000,0.000761,0.000000,0.000022,0.000007,0.000000,0.000000,0.000028,0.000000,0.003288,0.000000,0.002079,0.007953,0.000000,0.000021,0.000529,0.000389,0.000891,0.000000,0.000000,0.000000,0.023415,0.000000,0.000251,0.000000,0.000422,0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.003224,0.000000,0.000000,0.001347,0.000000,0.046199,0.000000,0.000000,0.000000,0.000000,0.004643,0.000000,0.000000,0.000015,0.000000,0.000050,0.013704,0.000000,0.000841,0.000000,0.000000,0.000000,0.000184,0.000071,0.000003,0.000000,0.000000,0.001791,0.003466,0.047935,0.021943,0.000000,0.000355,0.001741
99,0.025274,0.002294,0.000000,0.043985,0.006436,0.055328,0.024524,0.028236,0.061841,0.095409,0.001176,0.010695,0.020451,0.000215,0.000000,0.023792,0.000740,0.000000,0.007384,0.030096,0.000000,0.000000,0.000000,0.019011,0.000000,0.000121,0.000993,0.001262,0.000000,0.000000,0.000000,0.000000,0.012553,0.013128,0.000211,0.000000,0.000228,0.000002,0.000000,0.000001,0.000033,0.008163,0.014030,0.005344,0.014472,0.000878,0.044814,0.012161,0.000000,0.000000,0.000036,0.000000,0.000555,0.000000,0.000023,0.000017,0.000000,0.000000,0.000046,0.000000,0.003050,0.000000,0.002742,0.005699,0.000000,0.000002,0.000640,0.000258,0.000940,0.000000,0.000000,0.000000,0.023347,0.000000,0.000042,0.000000,0.000685,0.000139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000138,0.000000,0.000000,0.004183,0.000000,0.000000,0.001753,0.000000,0.044123,0.000000,0.000000,0.000000,0.000000,0.004843,0.000000,0.000000,0.000047,0.000000,0.000041,0.013514,0.000000,0.000008,0.000000,0.000000,0.000000,0.000294,0.000014,0.000008,0.000000,0.000000,0.003069,0.006124,0.047907,0.016773,0.000000,0.000026,0.001451
